IndicatorCode,IndicatorName,SpatialDim,TimeDim,Dim1,NumericValue,Value
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GRC,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DMA,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MOZ,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TJK,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TLS,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,KOR,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,YEM,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TUR,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ETH,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LCA,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SYR,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,EST,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ZMB,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,UKR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,STP,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GNQ,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,QAT,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ARG,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,AND,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,AUT,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,UKR,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TON,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,AFG,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CIV,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PRK,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MAR,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,IRQ,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ECU,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,EGY,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,CAN,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BHR,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BOL,2019,,,Don't know
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ZWE,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PLW,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ECU,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SEN,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,FSM,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MCO,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SWE,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,IRQ,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,JOR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SYR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,FRA,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,AGO,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BEN,2015,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MDV,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,IRN,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ZAF,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BHR,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TUV,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,OMN,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LBN,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ARE,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,TLS,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BFA,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SYC,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GUY,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MDV,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LSO,2021,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ESP,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DEU,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SSD,2015,,,No data received
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,KAZ,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MYS,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,FIN,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ISR,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,AGO,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,AUS,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GTM,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,VCT,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,DEU,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MKD,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ZMB,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,SOM,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PRY,2019,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ISR,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GRC,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,HTI,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BRA,2019,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MLT,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PAN,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ZAF,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,MYS,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,RWA,2017,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,OMN,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,PNG,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,STP,2017,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,BTN,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,GAB,2021,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,LAO,2015,,,No
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,ARE,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,NGA,2015,,,Yes
NCD_CCS_breastcancerscreening,Existence of national screening program for breast cancer,QAT,2015,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TKM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LBN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BHR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SMR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,JAM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PLW,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LUX,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BGD,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,FSM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,FIN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BEL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ERI,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SRB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CYP,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,AUS,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ISR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PAN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GEO,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MOZ,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KWT,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GRC,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SDN,2013,,,Don't know
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PHL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SYR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ROU,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MEX,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,HUN,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,VCT,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,AGO,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ATG,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TUN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MNG,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CPV,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ARM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SEN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PAK,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BHS,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MWI,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KEN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SLV,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,UKR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KAZ,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NOR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BOL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TUV,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TLS,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MMR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,AND,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MDA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,AFG,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ITA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,IND,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NIC,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,IDN,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,DNK,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ARG,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,UZB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BDI,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,AZE,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,DJI,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CZE,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TUR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SLE,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ZMB,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,YEM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MLI,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NGA,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,COK,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PER,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BLR,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MRT,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,RUS,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SYC,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CAN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,JPN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,EST,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MYS,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TZA,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ZAF,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,COG,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,AUT,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MNE,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PRT,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MCO,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,COL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SAU,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,IRL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,COM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MAR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BRN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GMB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CHL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,POL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ESP,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CHN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ISL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,UGA,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PNG,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SVK,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,FRA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SSD,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,DZA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NZL,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TON,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ARE,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NIU,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,OMN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GBR,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BRA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GIN,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PRY,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TGO,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GRD,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,USA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,IRN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,THA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,QAT,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BTN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MLT,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KOR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BIH,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GHA,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,URY,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ECU,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SWE,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LSO,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SUR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NRU,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CIV,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KHM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TJK,2013,,,No response
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CHE,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LBY,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MDV,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,DOM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KIR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LAO,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,HTI,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NAM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GUY,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LKA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,VUT,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NPL,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,CRI,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KNA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,DEU,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ALB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SVN,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,GNQ,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TTO,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MDG,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,KGZ,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,NER,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LBR,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,MUS,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,EGY,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LCA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BFA,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,TCD,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,ETH,2013,,,No data received
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,BLZ,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,STP,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,LTU,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SLB,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,PRK,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,WSM,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,RWA,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,VNM,2013,,,No
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SWZ,2013,,,Yes
NCD_CCS_BreastCancer,General availability of breast cancer screening (by palpation or mammogram) at the primary health care level,SGP,2013,,,Yes
